"assessmentUid","user.grade","ageMonthsAtTest","org_name","school_type","completed","numAttempted","totalCorrect","runTime"
"wUw7kiEqlmfnDQ8uJxVUyaQICJI3",5,NA,"Woodside","public","True",29,12,404.441999912262
"kJEflX4aonUOMHZnEnOjWQHBvMt1",7,161,"Rocky Mountain Prep","public","True",30,24,494.077999830246
"yb4nT6qgmCOkP6WdgDZ2RG78BND2",6,148,"Woodside","public","True",29,23,265.710000038147
"PCYoudxG5cStLSDoQUxixFB2Mr32",8,164,"Rocky Mountain Prep","public","True",30,29,259.985000133514
"H7O6jasukWcAsqCs9AJnZwbq8s13",8,175,"Rocky Mountain Prep","public","True",30,18,439.154000043869
"RWmwwRGEjshNipWxHrIjb8IL3mi1",8,166,"Woodside","public","True",29,26,211.669999837875
"SVPwstovSscIVIWz5hShyX60AlA3",10,192,"Rocky Mountain Prep","public","True",30,19,188.046999931335
"yiqfUpC3CehkP3HaAv5jCqHMjfw2",11,205,"Rocky Mountain Prep","public","True",30,10,426.857000112534
"QGpo1fdQ4KYQkZE34TWObw1xmss1",10,191,"Rocky Mountain Prep","public","True",30,25,475.830000162125
"LgQtOImHyPazBGFCq2GrxI0Uupp1",8,172,"Rocky Mountain Prep","public","True",18,13,757.335000038147
"WdcDlyhEwFcSAVVnK9YA3s3oZVs1",7,159,"Rocky Mountain Prep","public","True",30,24,243.569999933243
"FThsgfBzBQQCOsxthUXX9yFsnEl2",6,142,"Rocky Mountain Prep","public","True",30,10,325.544999837875
"3QZcoFFyJte8CpqREnz8YiNFRFW2",3,113,"Woodside","public","True",29,12,758.03200006485
"1PvJIEw1ZnODT92Z1cqY9kngGzr2",8,169,"Woodside","public","True",29,19,366.943000078201
"UWYc2kDT7aX4NBjrpj9Su8uSQQt2",11,209,"Rocky Mountain Prep","public","True",30,12,408.207000017166
"aAwnArxGC3g2zisQz2oXHwak3PJ2",6,147,"Rocky Mountain Prep","public","True",30,8,166.906000137329
"k5xfDyXzzoUV96zVW02nsmGreYE2",7,161,"Rocky Mountain Prep","public","True",30,8,111.678999900818
"yKSuj22QWvZccbqygFQtz2KzOV33",6,144,"Rocky Mountain Prep","public","True",25,16,519.978999853134
"T04UbiO5j3UxDFRhWsk7X5cALB23",9,184,"Rocky Mountain Prep","public","True",30,5,301.506999969482
"Rc8OBu0yh4MTa471j8CwD9xWH1F3",7,154,"Rocky Mountain Prep","public","True",30,21,373.671000003815
"i0mtAPGJlHeU08tdnCWwKvJXLPt1",8,171,"Rocky Mountain Prep","public","True",30,20,380.664000034332
"sevj3Qdsv5VRyslEb8W0GQxbxD13",6,144,"Rocky Mountain Prep","public","True",30,22,310.177000045776
"S5okrbFnCbhTYM35NP4yKu1v0XH3",6,150,"Woodside","public","True",29,25,298.039000034332
"omRHb9eoeTZiXMdwS0AnYSs2dGB3",7,157,"Rocky Mountain Prep","public","True",26,16,522.230000019073
"dSv4uDhmUSNHVSGYhjlm9tCNuE53",9,180,"Rocky Mountain Prep","public","True",30,21,526.451000213623
"rpUrWINMPOZXL2WpFPc4iQANAYA3",3,110,"Woodside","public","True",29,27,303.848000049591
"opxS7Hnzr6Ud4pS1L8927D0dfIl2",7,164,"Rocky Mountain Prep","public","True",30,6,121.041999816895
"T7OK5kYadZQ0S0GHBfjBfk23cIn1",6,143,"Rocky Mountain Prep","public","True",30,19,506.104000091553
"9vAYAK0yC2WD18XfHEXRvpZ8Ake2",7,152,"Rocky Mountain Prep","public","True",30,24,376.470000267029
"l4K73Rfojxc6GxgxJzwSzXvlSu42",4,121,"Woodside","public","True",29,16,369.174000024796
"UUtJSgO4lddf3Zf57r9gpIV7B3r1",6,150,"Rocky Mountain Prep","public","True",30,21,451.492000102997
"d6XGLNxZnLbZdaBoOFPWwLJFNkU2",8,NA,"Woodside","public","True",29,7,80.279000043869
"0EWdqjiNkyYcvmOj40PpV7aQuIO2",7,158,"Rocky Mountain Prep","public","True",30,20,356.207000017166
"SDXREwRuesUBBlpgka5XHhuPuEr1",9,183,"Rocky Mountain Prep","public","True",27,18,507.190999984741
"6aOvIs9G2lV7onHLtUCU8xOcXqA3",6,148,"Rocky Mountain Prep","public","True",30,14,271.305000305176
"AiTH8CHVKRVDTDYUQeNmIMurFWw1",11,202,"Rocky Mountain Prep","public","True",21,18,538.139000177383
"ZXX97fOx5ZfNq7mOVpmV1N6kixc2",9,183,"Rocky Mountain Prep","public","True",30,14,489.15399980545
"hqVqZJJf7pTj1OJyEVontJWV5Cm2",8,167,"Woodside","public","True",29,26,162.966000080109
"HOez88FmYMaIg4rhhU8RWNmvTPv2",3,108,"Woodside","public","True",29,19,446.070000171661
"lLTsRa1ezHYjGh1eoff9pPnBg492",7,162,"Rocky Mountain Prep","public","True",30,4,193.878000020981
"V9YJy49pqSTElNTZysiohZVHtb92",7,160,"Rocky Mountain Prep","public","True",29,13,524.899999856949
"tfpuGJUavNVarKo2I3ecQhVHeTr2",3,107,"Woodside","public","True",29,4,226.335999965668
"dsPUrNhbZvcg8Y86p0ZVQN7OqfC3",7,160,"Rocky Mountain Prep","public","True",23,14,508.617000102997
"rvUMHpwBVuY7bnAffDoSXKkWyAi1",7,157,"Rocky Mountain Prep","public","True",30,6,126.973000049591
"zppMWvJQzPhUKcGyqWEN5Imsuhu2",6,142,"Rocky Mountain Prep","public","True",30,21,298.317999839783
"Y154rpTjoYhC32k07qlVUXwVf5q2",9,178,"Rocky Mountain Prep","public","True",21,19,546.30999994278
"Pdn9DKSp86XuzQIhBKzRkcegg6j2",8,161,"Rocky Mountain Prep","public","True",30,8,148.427000045776
"JWTX811OTbR8MrRo8Ct6Urf30Vl1",7,157,"Rocky Mountain Prep","public","True",30,18,509.785999774933
"Dzbcyf9peUSXZkvtlTvaWqn7E962",7,154,"Rocky Mountain Prep","public","True",30,21,477.098000049591
"kvL2hWKhK3hm1GlBzllIL37xMv43",7,152,"Rocky Mountain Prep","public","True",21,17,543.71799993515
"cdXr0jdrWFRCNvlFxGGrtpurb5h2",6,144,"Rocky Mountain Prep","public","True",30,13,458.383999824524
"bbb694LZndMAwzU8h1gA3ZttNFH2",8,167,"Rocky Mountain Prep","public","True",30,23,245.707000017166
"GLuxeGB1dKMOtWKSIeoG1QVYSxI2",9,177,"Rocky Mountain Prep","public","True",30,22,461.253000020981
"EnIsEJvEk0W7xirVJzMJcQcW4ST2",6,143,"Rocky Mountain Prep","public","True",30,8,287.52999997139
"Pz7aPL388aOIRxEmxbc9uXpWPGO2",8,164,"Rocky Mountain Prep","public","True",30,6,131.187999725342
"Fa60SZeRsBYJF4bn8NTL969D5xv2",10,189,"Rocky Mountain Prep","public","True",30,10,90.0319998264313
"F5lzrQOLUufMNxL6vFDFpCcPYGl1",7,157,"Rocky Mountain Prep","public","True",30,18,323.759999990463
"YsIET7uIEYNFcQlOAgmVKo71NId2",7,161,"Rocky Mountain Prep","public","True",30,19,313.809000015259
"7BpILtc9x6Uneo8dTgz7ZEjunvm1",3,106,"Woodside","public","True",29,18,302.651000022888
"wQg1956s0yNIcYPRPiDSB2soflI3",6,147,"Rocky Mountain Prep","public","True",30,18,451.453999996185
"aMsBNpmOAMZliJ9gGf9V8tgDDop2",3,107,"Woodside","public","True",29,22,231.487000226974
"igxVvNsZqPcWtFPIdpCR80hSJcj2",7,175,"Rocky Mountain Prep","public","True",30,19,269.864000082016
"82nm5z6ftgUQatBczo6bK93oyCk1",6,147,"Rocky Mountain Prep","public","True",30,9,211.085000038147
"E2F8RIR7TYXTz1FBheng9SrWxWu1",8,174,"Rocky Mountain Prep","public","True",30,15,471.235999822617
"MdK4pV3oi1dxlStvPEEu9ZwGPKt2",9,191,"Rocky Mountain Prep","public","True",30,19,411.868000030518
"xfuL8Q5ZgTdpZilMPTf43ownC223",6,144,"Rocky Mountain Prep","public","True",30,25,193.563999891281
"9Om1GI6uFoMiAPl9dzEtY1gRzYg2",6,149,"Rocky Mountain Prep","public","True",30,18,282.427999973297
"vXIViN11zYfPdX4g8ab3QSwCwAk2",3,106,"Woodside","public","True",29,22,455.245000123978
"t3frgINRBNX9agDhzZYTYnSfMVy1",7,152,"Rocky Mountain Prep","public","True",30,24,249.740000009537
"Ipp4p7uRKnUZ28KxDZxcrxolqfT2",6,148,"Rocky Mountain Prep","public","True",30,17,488.305999994278
"twXrZBcR6idSrOnhvfhPdYpDgTM2",6,147,"Rocky Mountain Prep","public","True",30,16,412.703999996185
"7W3Q12RjLrXxOX1FQ5cFJWPC2IG3",5,147,"CLAVES BSD","public","True",30,10,170.458999872208
"u6jc4QaGIJTik4vJE4IPD8aYBv72",5,147,"CLAVES BSD","public","True",30,22,430.375
"UygBYYIPJmcX9odqvNB5l4HpDq32",5,147,"CLAVES BSD","public","True",30,9,189.447000026703
"kisWgVdrH4TORmfY9hOy9NSmxOE3",5,147,"CLAVES BSD","public","True",30,24,296.298000097275
"2lOmCLfIQlVbRzybSKviGMEipfY2",4,135,"CLAVES BSD","public","True",30,14,330.570999860764
"AdOMLYScaKReCwACZY3S1AjqF0E2",5,147,"CLAVES BSD","public","True",30,23,282.154000043869
"SxoXX5tFCjSQSEycMx2wk94ehn62",5,147,"CLAVES BSD","public","True",30,12,123.052999973297
"WaPtSqzRxphgcXSBHoaubWsnncF3",5,147,"CLAVES BSD","public","True",30,16,494.475999832153
"4fmy4HFdWthqbthwp5hQBeRBKFi1",5,147,"CLAVES BSD","public","True",30,21,298.305000305176
"I9bZrGuBZ9O6N3q37TRlbrlfinE3",5,147,"CLAVES BSD","public","True",30,25,527.140999794006
"aItPcBB71nMUEn8SlKwayyIvije2",5,147,"CLAVES BSD","public","True",30,26,187.641000032425
"G4icC2hWFjbQ6uahwSLCxJkkuCr1",5,147,"CLAVES BSD","public","True",30,27,193.35100030899
"MeeJGakOP7YZwJj1cvybbrTjJ4D3",5,147,"CLAVES BSD","public","True",30,29,247.282999992371
"1wD6uq7LRgNz5GRvWkvb9VfHLhl2",5,147,"CLAVES BSD","public","True",30,20,320.719999790192
"8kIHGbCqbaZRbeOQHrcEYRgGaUI3",5,147,"CLAVES BSD","public","True",30,8,145.68499994278
"20tNO6E1GhSiCfV0FjD4yiexhiJ2",4,135,"CLAVES BSD","public","True",30,24,272.043000221252
"o7oj77srJmYXD9L0YxNHXCcNi4l1",5,147,"CLAVES BSD","public","True",30,26,237.147000074387
"xN7FcP5zigPYVyZBGobUe4Epcrk1",4,135,"CLAVES BSD","public","True",30,19,307.601000070572
"QWzdB5Xi5vQw2noB7ZauwicxJcx1",5,147,"CLAVES BSD","public","True",30,11,185.230999946594
"xJhduTJh6lbxkgvWFuSCxuBdDd42",4,135,"CLAVES BSD","public","True",29,21,519.020999908447
"FnEZv7rfhhTrWaLOlhJNuR9YXSf1",5,147,"CLAVES BSD","public","True",30,19,239.731000185013
"IXgcATOumOYW3r9V1YhENa5JH8O2",5,147,"CLAVES BSD","public","True",30,25,363.625999927521
"rPvNjdXIzSdhghDGxxqieTDrwWJ2",4,135,"CLAVES BSD","public","True",30,21,343.039000034332
"tNiUpIUR1VW3zbd8DFgczsoZePi2",4,135,"CLAVES BSD","public","True",30,13,320.239000082016
"LSdF3dGv7bYZIR3EifbPJqDmtzP2",5,147,"CLAVES BSD","public","True",30,20,199.098000049591
"nE8K55REwJM4EhRshEmtqgzixXx2",5,147,"CLAVES BSD","public","True",30,25,295.066999912262
"inkrMis8IiObrtMLQ32JUb6hsCn1",4,135,"CLAVES BSD","public","True",30,20,317.634000062943
"0k1KQ4ZkOMalKsL81QuhvXXyzJM2",4,135,"CLAVES BSD","public","True",29,18,502.868999958038
"iDmR9edAM0WcnUnKqhgucg0aQew2",5,147,"CLAVES BSD","public","True",30,19,225.027000188828
"9dh9LZlBl1fERAIN79XhzCtR3km1",4,135,"CLAVES BSD","public","True",30,28,258.964999914169
"gZYZKzqKhPdB0meDbuEe4UpQFix1",4,135,"CLAVES BSD","public","True",30,23,223.964999914169
"arwUcyXJgHW0HT2vk6os5iw2xFU2",4,135,"CLAVES BSD","public","True",30,10,144.552000045776
"hsCUbkPN7egUwiQLBZObacxE6FO2",5,147,"CLAVES BSD","public","True",30,27,243.712000131607
"KLwevaIgNFY96iUr4rZ3Ps0E6ui1",5,147,"CLAVES BSD","public","True",30,13,270.409999847412
"phMGQCKhAxcesyinDarJNVFJ9wy2",5,147,"CLAVES BSD","public","True",30,12,201.177000045776
"3zcdx6vJsjWIMVtA2d6dNT03sug2",5,147,"CLAVES BSD","public","True",30,14,278.895000219345
"GpomPtJvVPYKkGuxfv2OcbplG6p1",4,135,"CLAVES BSD","public","True",30,19,263.544999837875
"TqUgdUOoJaex2PHqsgpqfHTHck73",5,147,"CLAVES BSD","public","True",30,24,250.414999961853
"ZIepzgfIhtdofyVwAxWiifh864w2",4,135,"CLAVES BSD","public","True",30,25,207.519000053406
"rQXGZNka4pXm7wDTXo7E7Pxo6KL2",4,135,"CLAVES BSD","public","True",30,27,243.411000013351
"k7ndKx4PXqU68deUY8oaarG2tiG2",4,135,"CLAVES BSD","public","True",30,20,308.047999858856
"LiS7qsPC0WhX5xEUJ1VLFVlMqR43",5,147,"CLAVES BSD","public","True",30,24,453.343999862671
"s9wVrBuCkKPc48JlHtJYNOBjCy52",5,147,"CLAVES BSD","public","True",30,19,274.123999834061
"2PAHhiKeD1NRRPLOQZCnk8vzY4q2",4,135,"CLAVES BSD","public","True",30,15,488.483999729156
"0KjOSypYnBhCvwWErpxzkQq8WVf1",5,147,"CLAVES BSD","public","True",30,18,261.861999988556
"o7VzN7Y3EoWjQXO9AMkwCIxGElm2",4,135,"CLAVES BSD","public","True",30,19,305.939999818802
"486fMPolNEQiFhP35pHNLjcsNcu1",4,135,"CLAVES BSD","public","True",30,19,233.706000089645
"p6ufTO3XkrfxwJKYDgRljk6foZ12",5,147,"CLAVES BSD","public","True",30,27,322.612999916077
"0Cm9y9ECb4b5FedW408U23qlRnO2",4,135,"CLAVES BSD","public","True",30,25,349.757999897003
"fKzjSZrJO2dfinqQRvVVarEjVIS2",5,147,"CLAVES BSD","public","True",30,21,305.802999973297
"f4M2ezitr6MRFtliT158r3svG8J2",4,135,"CLAVES BSD","public","True",30,26,444.731999874115
"JTTnnlAIb0ZDVoHCoreaLkN2LeS2",5,147,"CLAVES BSD","public","True",30,26,396.967000007629
"4E1hpRhy59fDtCHkx12rQROJxWp1",4,135,"CLAVES BSD","public","True",25,15,500.822000026703
"hO8tWiEM8iP3XgTxgXIDSLeIv6l1",5,147,"CLAVES BSD","public","True",30,17,325.614000082016
"MRuETrp6cATOv0DoQ5IhnwTMWOi1",5,147,"CLAVES BSD","public","True",30,22,323.635999917984
"5AftuewdCVSwNCCjQrloFvqWbHz2",4,135,"CLAVES BSD","public","True",30,24,256.204999923706
"Ersxchq5kWb67Kj4g5o5eVNncPg2",4,135,"CLAVES BSD","public","True",30,24,262.106999874115
"NFAq2LBATQMr32eXtTOSPxE8fbm1",4,135,"CLAVES BSD","public","True",30,27,313.914000034332
"r9OaJJBsP0Mlxb3RqM5Pei2qxSA2",4,135,"CLAVES BSD","public","True",30,26,280.864999771118
"SEAOL5STRmRgaFA03jLLEAEuGfl2",5,147,"CLAVES BSD","public","True",30,6,125.042999982834
"hWftAOUvQzXqO3cPY13yHuulKf82",5,147,"CLAVES BSD","public","True",30,24,312.444999694824
"yMdgZAFfFbOUuRiFDeA2XDyUoJn2",5,147,"CLAVES BSD","public","True",30,24,221.068000078201
"fRuWwUHRkNcw11UYlkPCWCJUm2N2",4,135,"CLAVES BSD","public","True",30,20,306.228999853134
"0LhB3VlbK5ckZmUanRACYxGZrMR2",5,147,"CLAVES BSD","public","True",30,22,243.890000104904
"cM7Dg0cclxc4Lh6pMWDnp9NRyf92",5,147,"CLAVES BSD","public","True",30,7,78.7069997787476
"uYkoOnMrPKPuNJWBBqeExP21YU92",5,147,"CLAVES BSD","public","True",30,17,280.807999849319
"DReGwPl83fQmJzHYZBpu65STi1f2",4,135,"CLAVES BSD","public","True",30,9,169.888000011444
"YTK51JkU1PNZfQq7N5aWukUXG7J2",5,147,"CLAVES BSD","public","True",30,6,505.384999990463
"2ib6ctqgE0bnmyigdVzZICXx7pS2",5,147,"CLAVES BSD","public","True",30,13,319.243000030518
"s3eHf4IOYxNU4KCXbDWWEPFQ2y32",4,135,"CLAVES BSD","public","True",30,6,104.763999938965
"7yxs5jRwKHgkeSxMbh6CNaDJHyo2",5,147,"CLAVES BSD","public","True",30,23,289.293000221252
"FNMl6Sd7OeVYuUlP9bOIYbcYB9G2",4,135,"CLAVES BSD","public","True",30,19,203.28600025177
"WGylr6mcDTgafGlm9atTQiKCup62",5,147,"CLAVES BSD","public","True",30,19,259.657999992371
"ocRaRGLVMAcbOL2ykyYqH9cI25E2",4,135,"CLAVES BSD","public","True",30,21,257.97200012207
"QhYDdNCfGXUxOara7SxecVWTDQE3",4,135,"CLAVES BSD","public","True",30,22,253.666000127792
"NlIwH5Zd7nY1c9oOq5aEX2KBDGe2",5,147,"CLAVES BSD","public","True",30,27,205.019000053406
"pNwnUdPBncZxBxjSEvoK8Opn7Je2",5,147,"CLAVES BSD","public","True",27,11,516.43700003624
"YrBk2u4wJ3NdRcbn8YXQCQfwbxD3",4,135,"CLAVES BSD","public","True",30,19,355.14899969101
"879Wh3UwlTOPpbHisrx9GAaOh092",5,147,"CLAVES BSD","public","True",30,24,358.786000013351
"t4UGc2W0KxOS6G76lcrjYGH5zfE3",5,147,"CLAVES BSD","public","True",30,21,355.697000026703
"3CtaHcFtsOTVA9BFB2k7nNWgZSL2",4,135,"CLAVES BSD","public","True",30,21,224.352999925613
"mGqqZhPywAVUCkVpLAXDk0PTnFD3",5,147,"CLAVES BSD","public","True",30,24,244.316999912262
"p7sSg8x7mKTqU61Q1UgfkOXKIsw1",5,147,"CLAVES BSD","public","True",30,21,321.045000076294
"25KLYUETuWM3Hzeehy8eosTMQ6i1",5,147,"CLAVES BSD","public","True",30,27,287.125
"oMY0ovCTSOQjn79af5ksshW8iLG3",5,147,"CLAVES BSD","public","True",30,24,223.388000011444
"AbekGA2aP1hq8PMhhCUxa0Mxh2t2",4,135,"CLAVES BSD","public","True",30,14,132.078999996185
"wLjUKGv66BdIk4orrcLW6fPK4V23",4,135,"CLAVES BSD","public","True",30,18,492.525000095367
"yVp7DZ70HoMRoPIDl5PClpOMfdI2",5,147,"CLAVES BSD","public","True",30,28,244.707999944687
"4L0df7jxzSfExIdPIvRihs27Buu1",4,135,"CLAVES BSD","public","True",30,23,227.313000202179
"DjNosak2vraEtwE3vfUEwZrVCk43",5,147,"CLAVES BSD","public","True",30,21,377.52399969101
"dj290tw5cjaKnZAF0MNPJgG43Uv1",4,135,"CLAVES BSD","public","True",30,23,264.206000089645
"6fkD6S4DJTRBsOS60IRiwIYsUZF3",5,147,"CLAVES BSD","public","True",30,27,397.158999919891
"Kp5LYfxaCVVXb8qYOapV3g5ojUg1",4,135,"CLAVES BSD","public","True",30,14,280.743000030518
"yfqRp3atrRYnKv9VpR82fh3EHxy2",5,147,"CLAVES BSD","public","True",30,22,313.551999807358
"62J00PVhaHVLteJ1Ootu6YXQvlg2",4,135,"CLAVES BSD","public","True",30,27,206.438999891281
"HvRLhl9aTbdYPw5bISD1Yx3G5ZE3",4,135,"CLAVES BSD","public","True",30,24,285.058000087738
"XCTG5xtnUJSlxpX2UrPOYQc8e9B3",5,147,"CLAVES BSD","public","True",30,26,368.044000148773
"DXPM87xhRoNI8p9gPUSG0aO9K1z1",5,147,"CLAVES BSD","public","True",30,28,270.739000082016
"TQmMSN9EAkWpYCmVvGyINPEViSu1",5,146,"CLAVES SFUSD","public","True",24,20,508.865999937057
"9YeFaTnD2GcptPSwme8z5una09G2",5,146,"CLAVES SFUSD","public","True",30,22,403.858000040054
"caoFDL4GFNhWfiOtlWeLWMdIRH32",4,135,"CLAVES SFUSD","public","True",30,11,454.095999956131
"rSLZkmu49PUle2jM1mN68TySPug2",5,146,"CLAVES SFUSD","public","True",18,10,535.75200009346
"xmDEbAHVfrVTBp7Kad0SQUXb3hu2",4,134,"CLAVES SFUSD","public","True",30,19,264.536999940872
"wpBrRshHHZQgn4O7Z0xEaoc1uEX2",5,146,"CLAVES SFUSD","public","True",30,26,484.112000226974
"OjvTrhKQPVTZLWDTZHDt1eM8fPL2",4,134,"CLAVES SFUSD","public","True",30,25,434.287999868393
"Vq9xYfbUFsbzoRSR5D1oCI9BGOu2",4,135,"CLAVES SFUSD","public","True",30,18,354.421000003815
"x4aAPiNJUqhD1yT3BCb82IqtEI22",5,146,"CLAVES SFUSD","public","True",30,25,205.972999811172
"sK3pLeTde8gKQUhvGwOyh7KInVg2",5,146,"CLAVES SFUSD","public","True",13,6,663.793999910355
"RAxpDDdP04W2PX2S8UC7UNTgJfl2",4,135,"CLAVES SFUSD","public","True",30,14,442.427000045776
"EJgdGnGncjhx2QDnCuEIIGf2Wrv2",4,134,"CLAVES SFUSD","public","True",30,24,430.394999980927
"lNn2XoUl9Hgi6XsiRBNBiNhpcWA3",4,135,"CLAVES SFUSD","public","True",30,11,365.015999794006
"RolmtdMziKUBIG32DcusMgSdMcC3",5,146,"CLAVES SFUSD","public","True",30,23,245.933000087738
"qtuA3DIIeQQltt1EE8XdNG8glTs2",5,146,"CLAVES SFUSD","public","True",30,22,378.050999879837
"LhUhf0dgmfTUpeViGDtWDSTTxYF2",4,134,"CLAVES SFUSD","public","True",30,10,236.888999938965
"SaS64EwuModGHjhsQvIxzHKraSN2",4,134,"CLAVES SFUSD","public","True",30,17,390.329999923706
"9pTJU6gPaUNCWvIiymqPMFllDZp2",5,146,"CLAVES SFUSD","public","True",30,18,478.620000123978
"4Jmqzd5melX6PGViOztmb3w74Iy1",5,146,"CLAVES SFUSD","public","True",30,22,404.657999992371
"5iTj1FF4dMbvgGOQ1GhBCtEqFsC2",5,146,"CLAVES SFUSD","public","True",30,28,340.184000015259
"ayYjhAXiL3V6L5GkcghnmHygOTq1",4,134,"CLAVES SFUSD","public","True",30,26,336.926999807358
"AWfEA6b8ArawrpZiwzfQyBuEqqn1",5,146,"CLAVES SFUSD","public","True",30,27,422.103000164032
"RK7LsUCjyJNz8y6M4Mj8eDYDYv33",5,146,"CLAVES SFUSD","public","True",30,22,207.986999988556
"vVIZ9Q1FEFcbNJ6JpjB8bv24bEr1",4,135,"CLAVES SFUSD","public","True",30,13,263.229000091553
"0loV221pdXR8QIrH69rsGENJOZT2",4,134,"CLAVES SFUSD","public","True",30,13,438.493000030518
"zpQ4HULt2eVJ5eD7r5mM1mqNkRB3",4,135,"CLAVES SFUSD","public","True",30,8,410.858000040054
"sQneT0pS8VZjnVqq4VV4aVOz0LH3",5,146,"CLAVES SFUSD","public","True",30,5,145.319000244141
"5q7bHrL15cUpMbYXU2bYN101unt1",4,135,"CLAVES SFUSD","public","True",30,13,447.148999929428
"wbvgyo6OKCMXcG2sJPNhqrApBs62",5,146,"CLAVES SFUSD","public","True",30,24,248.111999988556
"ET99tU0vRjccTzqAHADwwKBjaeo1",4,135,"CLAVES SFUSD","public","True",30,8,297.890999794006
"KuobxOqFMyUrEDyTZ7dEeQtlTBl1",4,135,"CLAVES SFUSD","public","True",30,18,373.427999973297
"AY5e6bYff3SgzcHa0IMim0Ht9tu2",5,147,"CLAVES SFUSD","public","True",30,3,186.728000164032
"j79y7lXmYIQ6vHKeb2NhsI0G66Z2",5,147,"CLAVES SFUSD","public","True",30,9,198.344000101089
"ZoBhSIfZnSVWuppEbhOAns2uDei1",5,147,"CLAVES SFUSD","public","True",30,26,474.067000150681
"vsgDPhaJtng3rkdeH9EVWegCVLH2",4,135,"CLAVES SFUSD","public","True",30,11,227.217000007629
"eAn6U7qxyMc8OVziwnYBtfMVX2t2",5,147,"CLAVES SFUSD","public","True",30,24,484.348999977112
"nwafZyimo3aPWNsK0EQ2zFBpwd32",4,135,"CLAVES SFUSD","public","True",30,7,95.4569997787476
"JWZPysGXQYOeeGHQvVfeeld15bn2",5,147,"CLAVES SFUSD","public","True",30,11,277.475999832153
"Q7HSzfnWhaP6Eu2TyYth6TQBUFt2",5,147,"CLAVES SFUSD","public","True",30,17,427.927999973297
"uDz1uiP0Thbt9REWXmE8oFJQ2mJ2",4,135,"CLAVES SFUSD","public","True",26,20,514.826000213623
"jHF6eMKohiVIAMuEna1WxGFuhtI2",5,147,"CLAVES SFUSD","public","True",30,18,294.570999860764
"QWYrDPNiTkPVZ9MUZrvP8pf2Gwm2",4,135,"CLAVES SFUSD","public","True",30,19,369.930999994278
"Zl6Diz31wiRIKh1ioQOheUGIY7F2",5,147,"CLAVES SFUSD","public","True",30,21,296.506999969482
"MNCqnC5aMDbwns0Qxqdx5aKyia73",5,147,"CLAVES SFUSD","public","True",30,22,278.822999954224
"o2M07TUYlNgoayVYuWoojQgeb0h1",5,147,"CLAVES SFUSD","public","True",30,20,320.625999927521
"rWSEtUNzuyflSYig3lxxyRiDWvf2",4,135,"CLAVES SFUSD","public","True",30,20,365.005000114441
"uWEhd2Sbj7RRxfCdQb3jFOjNc9k1",5,147,"CLAVES SFUSD","public","True",30,10,188.199000120163
"f093bhynPjdLzwv4V2OmmlpfXBc2",5,147,"CLAVES SFUSD","public","True",10,6,653.979000091553
"oDj0RjhvPsV9nvhhhLG4ZfvZ3du2",5,147,"CLAVES SFUSD","public","True",30,13,338.660999774933
"eie1bI6WgwdQYsjE4CbNKC4lUAl1",5,147,"CLAVES SFUSD","public","True",25,11,510.374000072479
"jQZBD31bMMYDcIro3SlyAYt9yi93",5,147,"CLAVES SFUSD","public","True",30,4,186.016999959946
"SrTZEbUl6mfFjMWo9GjSc0HofWV2",5,147,"CLAVES SFUSD","public","True",30,13,290.907999992371
"JACQ25DO9GUhILHbcayCzaCOGXA2",5,147,"CLAVES SFUSD","public","True",30,15,405.348999977112
"xfr5YfiIVBc64a5of5BP7M4qOfr2",5,147,"CLAVES SFUSD","public","True",30,16,312.012000083923
"ykHp7tIEEcgpcgb7vQjmtFHmjMc2",5,147,"CLAVES SFUSD","public","True",30,23,342.447000026703
"GDl0r5S7OSVIfhI0V2KfB3L6O2r2",5,147,"CLAVES SFUSD","public","True",30,24,270.024999856949
"LaVfSMwoIlWoI6Sb4CgmTXYgsPb2",5,147,"CLAVES SFUSD","public","True",30,15,413.850999832153
"81MT4oFX8MVY2hppLJ5srpoNuqc2",5,147,"CLAVES SFUSD","public","True",27,20,629.589999914169
"PBZ8luiXF2WOq5hEtrevjzfvoin2",5,147,"CLAVES SFUSD","public","True",30,15,307.30999994278
"xvWBXl9OhYREk3l61KxW3a8WzIH3",5,147,"CLAVES SFUSD","public","True",30,15,404.792999982834
"UV3cl1eLtvMKKk6mVlhbDwLnsEq1",5,147,"CLAVES SFUSD","public","True",30,19,266.219000101089
"hCWr61sBSlaA7ABWlMBY2nlnWoW2",5,147,"CLAVES SFUSD","public","True",18,10,518.851000070572
"4D4YL9ygtuQYHzTQl6GH2Wgiffw2",5,147,"CLAVES SFUSD","public","True",30,20,234.557999849319
"f0YrapMJbKXYgeMNMnOP2CP2C9A2",5,147,"CLAVES SFUSD","public","True",30,19,158.888999938965
"3Htnww18pFd5kTc1LQhHyIojGuE2",5,147,"CLAVES SFUSD","public","True",30,11,232.016000032425
"ajTMutjUO4dnpzqA09MB5kJUtBV2",5,147,"CLAVES SFUSD","public","True",30,24,273.862999916077
"DJ3em1PhFTgf0y1qh3o6Go6aqZs1",5,147,"CLAVES SFUSD","public","True",30,22,281.145000219345
"Cjcg9z4oa1es6u1wRSX0RbD44aU2",5,147,"CLAVES SFUSD","public","True",30,6,128.608000040054
"EoSNsEj6FFewMnqGfFszzxlKHtA3",5,147,"CLAVES SFUSD","public","True",30,16,409.62099981308
